question_id,question,answer,image_id
quest3742,how many drawer knobs are visible,4,image524
quest11492,what is in front of the cabinet,chair,image1262
quest2720,what color is the dresser,brown,image1055
quest11467,what are the things on the cabinet,photo,image1258
quest5151,what is on the bed,"clothes, book",image945
quest2809,what is on the white and brown table,bottle_of_liquid,image9
quest9018,how many drawers are there,3,image686
quest557,how many bathroom basins are in this picture,2,image661
quest11115,what is on the top of the bed,remote_control,image1193
quest4796,what is behind the chair,door,image842
quest2470,what is the white object below the brown bookshelf,dresser,image17
quest3739,what is on the table in front of the chair,laptop,image524
quest4287,what is in front of the door,ornamental_item,image681
quest9909,what is the object in the mirror,wardrobe,image923
quest2605,how many ladders are there,1,image1201
quest363,what color is the circle shaped carpet below the stool,red,image432
quest6925,what is the colour of carpet,"black, white, brown, red",image1442
quest1705,what is the object on the cabinet,lamp,image538
quest2140,how many doors are open,1,image912
quest3240,what is on the left side of the framed certificate,printer,image389
quest863,what is the largest object,bed,image1124
quest7315,what is the colour of liquid inside the bottle,green,image137
quest4312,what is on the left side of the tooth brush,bottle_of_liquid,image691
quest9478,what is stuck on the wall,display_board,image809
quest1313,what are the objects on the sink,"toothbrush, toothbrush_holder, toothpaste, hand_sanitizer",image49
quest11746,what music instrument is kept on the corner in the right side,guitar,image1307
quest3931,what is behind the sofa,television,image579
quest6184,what is in between the chairs,table,image1238
quest1592,what is the object on the counter behind the bottles,knife_rack,image142
quest11699,what object is on both side of the saffron colour sofa,stool,image1299
quest2163,how many doors are open,2,image925
quest2397,what is the object behind the bed,lamp,image1138
quest318,how many computer mouses are in this picture,3,image336
quest9517,what are the objects found on the top of the table,"laptop, sink",image821
quest5234,what is behind the ironing table,blinds,image968
quest5069,what is on the left side of the garbage bin,cables,image924
quest4037,what is beneath the table,stool,image607
quest8988,how many mirrors are there,2,image679
quest3021,what is on the right side of the rack,door,image72
quest9904,what objects are found in the toy shelf,"toy_doll, soft_toy",image922
quest8229,what is near the door,water_purifier,image417
quest9106,what is behind the sink,mirror,image708
quest5296,what is in front of the blinds,"chair, drawer",image984
quest3973,what is on the left side of the chair,air_conditioner,image589
quest5371,what is above the drawer,television,image1005
quest4134,what is the black object on the table apet from the monitor,bag,image633
quest975,what is the object close to the wall below the mirror,sink,image664
quest7292,what is hanged to the left of shelf,spice_stand,image131
quest9176,how many wash basins are there,2,image735
quest955,what are the objects on the hangers,jacket,image116
quest9611,what object is found on the right side of the sink,tissue_roll,image847
quest9753,what is found on the top of the sink,light,image882
quest9548,how many vases found in the middle storage rack,3,image829
quest11598,what is at the bottom of the photo,sofa,image1281
quest5017,what is on the night stand,lamp,image909
quest12130,how many chairs are there,10,image1381
quest9180,how many trays in plastic cupboard,5,image737
quest7491,what is hanging on the cupboard,towel,image194
quest1641,what is the object on the floor behind the table,chair,image476
quest1291,what are the objects kept on the rack of the whiteboard,"whiteboard_marker, duster",image42
quest1381,what are objects on the side table right of the bed,"bottle, lamp, book, hand_sanitizer",image73
quest1934,what is the object close to the wall above the counter,mirror,image721
quest4676,how many water bottles are there,2,image812
quest11381,what is in the right side,shelves,image1242
quest10223,what is kept on top of the bed and under the bed sheet,pillow,image1006
quest893,what is the object close to the wall above the table,television,image1213
quest7288,what is to the left of the shelf on the wall,picture,image130
quest4877,what is the colour of the bottle on the right side of the oven,green,image866
quest7907,how many tray is on the table,3,image312
quest8195,what is in front of the drawer,clothing_detergent,image405
quest11690,what is in between the sofas,table,image1297
quest10302,what is available near the lamp,bed,image1024
quest9042,what is the colour of the knob of the top drawer,green,image691
quest2467,how many ladders are next to the white wall,1,image16
quest7658,what is the largest object,shelves,image242
quest10107,what is the object to the right of the piano,television,image980
quest9789,what fruit is found on the tray,banana,image892
quest1914,what is the object in front of the counter,toilet,image705
quest2737,how many black armchairs are there,2,image1297
quest727,what is the largest object,table,image1394
quest7215,what is on the table,machine,image109
quest8246,what is near the door,hoola_hoop,image425
quest1797,what is the object close to the wall left of the wall,door,image618
quest3846,what is in front of the monitor,bottle,image554
quest6403,what is on the right side of the mirror,light,image1302
quest10746,what object is found in the right side,chair,image1116
quest937,what is the object on the floor left of the counter,whiteboard,image5
quest2266,what is the object close to the wall,picture,image1022
quest825,what is the object on the racks that are close to the wall,photo,image989
quest7275,what is in front of the toaster,bottle,image127
quest1390,what are the objects on the table close to the wall,"fan, pen_holder, bottle, pen, pencil, paper, hand_sanitizer",image77
quest3565,what is on the sofa,"pillow, paper",image475
quest9077,how many drawer knobs are there,3,image698
quest5430,what is the colour of the comforters,"white, pink, blue, green",image1020
quest7828,what is on the table,computer,image294
quest5691,how many drawers are there,5,image1091
quest7879,what is to the left of the drawer,chair,image306
quest1869,what is the object on the counter in the corner,mirror,image674
quest8203,what is above the sink,bottle_of_soap,image408
quest7487,what are the things in front of the wall,"television, dvd_player, stand, drawer",image192
quest9656,what object is found in front of the photo,sink,image860
quest807,what are the objects close to the wall,"poster_board, hanger, fire_alarm, framed_certificate",image23
quest4806,what is above the stove,microwave,image845
quest10998,what are found on the right side,"bookshelf, bookrack",image1170
quest10301,what is present near the window,lamp,image1024
quest11400,what is on the wall at top right,photo,image1245
quest12412,what is on the top glass rack,decoration_item,image1437
quest10427,what is to the right of the chair,bed,image1054
quest9156,what is above of flusher,tissue_box,image728
quest7512,what is in the sink,glass,image204
quest8057,what is above the computer on the wall,picture,image355
quest4495,how many chairs are there,4,image761
quest2633,what color are the chairs,black,image284
quest11086,what is found behind the cabinet,cabinet,image1187
quest8897,how many towels hanged on the bottom,3,image654
quest8624,what is behind the chair,refridgerator,image565
quest7833,what are colour of chairs,green,image296
quest4389,what is on the wall,mirror,image719
quest146,what color is the bookshelf in front of wall,brown,image80
quest6468,what is on the left most side on the table,fan,image1319
quest2034,what is the object below the table,chair,image829
quest12056,what is in front of the larger photo,table,image1368
quest1166,how many chairs are there in the room with writing flipboard attached close to it,3,image7
quest2051,what is the object on the table right of the refrigerator,hot_water_heater,image843
quest3761,what is on the left side of the garbage bin,laundry_basket,image529
quest10817,what is the object found on the right side,television,image1132
quest4436,what is on the stand,towel,image736
quest3431,what is on the right side of the printer,whiteboard,image438
quest8191,which is the object on which the plant is placed,plant_pot,image404
quest10919,what are the things on the cabinet,"books, lamp",image1152
quest7070,how many chairs,2,image31
quest4362,what is on the left side of the wall,toilet,image707
quest10617,what is at the left side of the bed,computer,image1088
quest9455,what is found on the right side of the table,refridgerator,image804
quest1772,what is the object on the floor in front of the cabinet,sofa,image594
quest3512,how many chairs are there,3,image458
quest272,how many cushions are on the black sofa,2,image249
quest8437,what is above sink,bottle,image507
quest2033,what is the object on the shelf above the counter,microwave,image829
quest9006,what is the object on the left corner of the sink top,vase,image682
quest12052,what is at the corner of the room,table,image1367
quest3811,what is on the bigger table,"book, paper",image544
quest9997,what objects are right to the bed,"lamp, books, papers",image952
quest4347,what is on the right side of the table,garbage_bin,image702
quest10654,what is behind the cabinet,mirror,image1094
quest546,what color are the stars on the pillow,purple,image928
quest3242,what is in between the monitor and printer,"papers, books",image389
quest8931,what is stuck to the top of the sink and to the below of the mirror,"toothbrush_holder, toothpaste_holder",image664
quest8503,what is above the bed,window,image527
quest9324,how many cupboards found below,1,image771
quest12362,what is to the right of the photo,cabinet,image1426
quest7565,what is the colour of pillow,white,image217
quest921,what is the object close to the wall,picture,image58
quest11357,how many pillows found,5,image1238
quest6641,how many drawers are there,3,image1369
quest7695,what is above sink,shelves,image253
quest8231,what is in front of the shelf,chair,image418
quest7127,what is below the painting,sofa,image51
quest4279,what is in front of the bottle of hand was liquid,glass,image679
quest2984,which is the largest object,door,image62
quest131,what is the gray object on the mattress below the blanket,pillow,image76
quest7981,what is to the right of the table,shelves,image332
quest2668,how many squer tables are there,1,image342
quest7139,what is to the left of the cot,shelves,image56
quest3224,what is on the left side of the bookshelf,picture,image384
quest9375,what is the handle colour of vessel on burner,black,image785
quest7694,what is right of oven,sink,image253
quest5393,what is on the left side of the shoe,"pillow, chair",image1010
quest615,how many sofa side tables are in the living room,2,image1337
quest12345,what is at the top right,display_case,image1423
quest1467,what is the object on the floor close to the shelves,step_stool,image104
quest4498,what is on the left side of the cupboard,garbage_bin,image762
quest3043,what is on the night stand,"laptop, clothes",image79
quest9127,what is to right of sink,napkin,image717
quest2420,how many pictures are there close to the wall,3,image1161
quest5086,what is in front of the table,chair,image929
quest3295,what is on the right side of the comforter,chart_roll,image402
quest6738,how many drawers are visible,6,image1395
quest1501,what is the object close to the wall,wall_decoration,image113
quest9019,what is the colour of the floor mat,red,image686
quest1522,what is the object close to the wall,whiteboard,image120
quest11356,what is to the right of the cabinet,fireplace,image1238
quest4233,what is behind the tissue box,mirror,image665
quest7687,what is in front of the stove,sink,image251
quest8821,what is inbetweeng the sofa left,table,image631
quest4431,what is in front of the tube,towel,image735
quest391,what color is the side table on the left side of the sofa,brown,image488
quest12295,what are stuck on the wall,photo,image1413
quest7125,what is on the sofa,"pillow, book",image50
quest5914,what is on the bed,doll,image1156
quest8593,what is placed on the shelf,books,image555
quest4807,what is beneath the stove,drawer,image845
quest11683,what is seen inside the mirror,chair,image1295
quest8239,what is to the right of the computer,lamp,image421
quest8045,what is on the floor in the room behind the clock,floor_mat,image351
quest12195,what is found behind the rack,window,image1393
quest3994,what is in front of the television,plate,image595
quest11909,what is at the left side,bookshelf,image1337
quest6610,what is in front of the candle holder,tray,image1360
quest5320,what is on the wall,"poster_board, mirror",image991
quest12270,what is in the corner of the inner room,stroller,image1407
quest7120,what is below the shelf,toilet,image49
quest2422,what is the largest object on the table,lamp,image1161
quest5605,what is on the right side of the bed,night_stand,image1066
quest1751,what is the object close to the wall above the table,cabinet,image577
quest11222,what is behind the exercise machine,door,image1214
quest6672,how many chairs are there,10,image1379
quest339,how many white paper folders are on the desk,2,image390
quest8408,what is to the left,drawer,image497
quest1342,what is the object on top of the chair close to the wall,basketball_hoop,image59
quest11901,what is behind the fan,photo,image1336
quest7983,how many computers are switched on,4,image333
quest3641,what is in the hanger,towel,image497
quest330,how many wall lamp shades are in the picture,1,image381
quest11002,what is found on the right side of the rack,cabinet,image1171
quest3005,what is the colour of the teddy bear,brown,image67
quest6961,how many doors are,2,image3
quest4091,what is on the right side of the monitor,keyboard,image621
quest9829,what objects are found below the window,"vase, sink, monitor, bottle",image903
quest2323,what is the largest object,bed,image1066
quest6668,what is the colour of the wall,purple,image1378
quest7010,how many lights are off,2,image12
quest4198,what is on the hanger,towel,image654
quest3550,how many chairs are there,2,image470
quest9651,what is the green colour object found near the sink,dish_scrubber,image859
quest8364,what is on top of the books in the table,album,image478
quest4204,what is above the sink,mirror,image656
quest11604,what is in front of the piano,piano_bench,image1282
quest11127,what is found in front of the window,bed,image1195
quest6186,what is on the left side of the blue chair,fireplace,image1238
quest1640,what are the objects on the shelves,books,image476
quest9131,what is the colour of wall,white,image719
quest61,what is on the wall on the left side of the door and on the right side of the picture,fire_alarm,image15
quest1241,what are object on the top shelves of the shelf frame,books,image25
quest5761,what is beneath the lamp,paper,image1111
quest5137,what is beneath the pillows,comforter,image941
quest2344,what is the object on the floor in front of the wall,sofa,image1083
quest2121,what is the object close to the counter,stove,image905
quest1525,how many coffee machines are there,2,image121
quest7618,what colour are the utensils,brown,image230
quest154,how many ladders are in this picture,1,image87
quest482,what are the objects on the coffee table,"book, decorative_bowl",image1288
quest6123,what is beneath the mirror,toy,image1220
quest7675,what is behind the sofa,chair,image247
quest7102,what is colour of the screen,green,image41
quest1763,how many sofas are there,2,image590
quest8943,what is found on the top of the towel rod,photo,image667
quest7716,what is on the table,pen_stand,image260
quest9978,what is in front of the computer,fax_machine,image946
quest11308,how many window casings are there,3,image1229
quest7480,how many lamps are there,4,image186
quest6213,what is on the left side of the stairs,door,image1245
quest4854,what is the colour of the liquid,red,image859
quest2712,what is the black animal that is lying on the carpet and in front of the blue sofa,dog,image1331
quest6767,what is the colour of the table,white,image1402
quest4151,what is the colour of the chair,gray,image637
quest1334,what are the objects on the cot,"pillow, blanket, jacket",image56
quest11726,what is on the sofa,pillow,image1304
quest8379,what is near the bookshelf,light_switch,image484
quest9329,what is kept on the table cloth,newspapers,image773
quest11701,what is stuck on the wall in the corner,photo,image1299
quest12102,what is to the left of the wall decoration,toys_shelf,image1376
quest10251,what is kept on top of the seater,pillow,image1012
quest6182,what is in front of the sofa,table,image1238
quest3851,what is on the table,"keyboard, mouse, box",image555
quest8341,how many table,2,image466
quest4125,what is the colour of the chair,"red, brown",image631
quest11160,what are stuck on the wall,photo,image1202
quest4789,what is in the sink,"plate, spatula",image840
quest2867,what is in front of the blinds,projector_screen,image26
quest1387,what is the object on the side table,lamp,image76
quest5942,what is the colour of the wall,pink,image1164
quest3068,what is leaning against the left rack,ladder,image86
quest11278,what is in front of the sofa,table,image1224
quest3630,what is the colour of the bag,"blue, black",image493
quest11789,what is on the tv stand,television,image1316
quest11143,what is at the bottom left,tv_stand,image1198
quest3029,how many drawers are there,9,image75
quest1339,how many pillows are there,2,image58
quest9901,what is the number found in the photo frame,8,image921
quest8647,what is above utensil,tissue_roll,image573
quest6137,what is on the right side of the fireplace,table,image1224
quest8802,what is below the shelf,bag,image626
quest4264,how many mirrors are there,2,image674
quest646,what color is the table fan on the floor on the right side of the wall,black,image832
quest12040,how many chairs are there,7,image1364
quest885,how many chairs are there,4,image864
quest342,how many shelves are above the monitor,2,image396
quest8042,what near the guitar,tricycle,image350
quest1623,how many chairs are there,3,image453
quest7142,what is on the bed,pillow,image58
quest5797,what is on the wall,picture,image1121
quest7185,what are available on the steel rack,cup,image101
quest11626,what is behind the table,sofa,image1286
quest8233,what is in front of the bed,table,image419
quest5476,what is on the table,framed_certificate,image1032
quest10282,what is kept in the bottom rack of the shelf,box,image1019
quest10368,what is present near the right side of the wall,window,image1040
quest11531,what is found on the table,"lamp, decoration_item",image1269
quest75,what is on the top of the computer case on the right side of the picture,modem,image20
quest12335,what is to the right of the window,chair,image1421
quest10850,what is the object facing the television,bed,image1138
quest10269,what is hung on the ceiling,chandelier,image1016
quest8634,what is in front of refridgerator,microwave,image569
quest11499,what are the things on the sofa,"remote_control, clothes",image1263
quest2052,what is the object on the table left of the cooker,hot_water_heater,image844
quest2542,what color is the sink,white,image48
quest1302,what is the object close to the sink,faucet_handle,image46
quest5878,what is on the left side of the blue shelf,door,image1145
quest7369,what is is in the third rack of the shelf,books,image152
quest1305,what are the objects above the toilet on the shelf frame,tissue_box,image47
quest8429,what is to left of sink,toilet,image505
quest11324,what is in front of the door,table,image1232
quest2600,how many lamps are there,1,image1443
quest2574,how many black objects are there,1,image65
quest3187,how many pillows are there on the sofa,2,image375
quest2769,what color is the tea table,brown,image1275
quest4832,what is the silver and gray colour object,microwave,image853
quest4224,what is behind the ornamental item,mirror,image661
quest12036,what is hanged on the ceiling,chandelier,image1364
quest652,how many chairs are there,6,image888
quest2680,what color is the bookshelf,brown,image90
quest10954,what is hanged on the bunk bed,towel,image1160
quest1388,what is the object below the window close to the wall,heater,image77
quest11417,what is the object in front of the window on the right side,sofa,image1249
quest12047,what is on the floor,table,image1366
quest7084,how many sofas are,3,image35
quest1280,how many red chairs are there,6,image39
quest805,what is the object close to the wall,framed_certificate,image9
quest1556,what is the close to the counter,sink,image130
quest11828,what is stuck on the top of the fireplace,photo,image1323
quest4567,what is on the left most side on the table,"bag, flower",image783
quest12058,what are the things on the rack,"photo, toy, decorative_item",image1368
quest4842,what is on the right side of the paper,bottle_of_hand_wash_liquid,image856
quest3595,what is the colour of the wall,brown,image482
quest6036,what is on the right side of the drawers,bookshelf,image1195
quest6853,how many windows and doors are there,4,image1424
quest10113,what object is in front of the window,sofa,image981
quest8706,what is in front of sofa,stand,image591
quest4178,what is in front of the sofa,fan,image647
quest1309,what is the object left of the sink,room_divider,image48
quest9107,what is to left of toilet,sink,image709
quest3453,what is behind the chair,doll_house,image444
quest3696,what is the colour of the object on the wall,green,image513
quest4243,what is above the towel,picture,image667
quest2199,what is the object close to the wall behind the table,window,image971
quest8967,what are the objects found near the sink,"bottle_of_hand_wash_liquid, hand_sanitizer",image674
quest4426,what is the colour of the colour of the towels,purple,image733
quest6151,what is on the left side of the table,chair,image1228
quest944,what is the object on the table,decoration_item,image1418
quest823,what is the object close to the wall below the window,heater,image77
quest5006,what is on the shelves,picture,image906
quest6613,what is the colour of the chair,red,image1361
quest8357,how many wheels are in the chair,5,image474
quest5620,what is in front of the bed,pillow,image1071
quest4548,what is on the wall,picture,image778
quest2539,what is the red object under the mirror,tissue_box,image47
quest9504,what object is found on the table,coffee_machine,image817
quest5208,what is the colour of the star shaped decorative object,green,image961
quest11861,what is in front of the coffee table,sofa,image1329
quest11215,what is to the right of the cabinet,excercise_machine,image1213
quest3055,what is in front of the pillow,clothes,image81
quest3676,what is on the left side of the shaver,cream,image505
quest7777,what is in front of chair,computer,image279
quest7219,what is on the table,monitor,image111
quest6723,what is beneath the table,drawer,image1391
quest3301,how many drawers are there,3,image405
quest3311,what is on the right side of the laundry basket,stand,image407
quest7222,what is the colour of the monitor,black,image111
quest8520,how many pillows in the bed,2,image532
quest10683,what is in front of the bookshelf,board,image1100
quest5955,what is on the right side of the bed,"carton, comforter, clothes",image1168
quest10999,what is on the top of the right bookshelf,decoration_item,image1170
quest833,what is the object close to the wall below the window,picture,image1161
quest3463,what is on the left side of the chair,plastic_box,image447
quest11627,what is at the corner of the room,chair,image1286
quest7644,what is placed on the shelf,pillow,image238
quest55,what is in fornt of the window on the left side of the fan coil on the right side of the wall,ornamental_plant,image14
quest3452,what is on the chair,pillow,image444
quest6306,what is on the right side of the sofa,lamp,image1272
quest10094,what is the green colour object found in the first rack,oil_container,image977
quest1482,what is the object on the floor close to the pillar,trolley,image108
quest4874,what is on the left side of the sink,kitchen_utensils,image865
quest8039,what is behind the table,drawer,image349
quest3336,what is on the right most side on the table,cup,image413
quest6017,what is on the edge of the night stand on the left side of the bed,telephone,image1188
quest4927,what is on the table,"paper, decorative_item",image880
quest9139,what is in front of toilet,door,image722
quest5798,what is beneath the picture,television,image1121
quest10354,what is covering the bed on its top,bed_sheets,image1036
quest12257,what are around the table,chair,image1405
quest5084,what is the circular object on the table,fan,image929
quest6646,what is on the chair,pillow,image1371
quest5491,what is on the table,"clothes, tissue_box",image1035
quest769,what is the object on the table in the corner,lamp,image988
quest2066,what is the object close to the sink,faucet,image860
quest11845,what is found below the photo,sofa,image1326
quest7312,what is on the stove burner,tin_foil,image136
quest8478,what colour shirt is the man wearing,white,image519
quest12387,what are stuck on the wall,photo,image1432
quest4525,what is above the bowl,chandelier,image772
quest10525,what are the things on the cabinet,"lamp, book, paper",image1071
quest2718,what color are the cabinets,brown,image765
quest2080,what is the object close to the wall side to the cabinet,window,image870
quest8915,what are the things found on the sink,"toothbrush, hand_sanitizer, cream",image659
quest952,how many stools are there,2,image105
quest8059,what is near the framed certificate,bookshelf,image355
quest2483,how many black telephones are there on the light brown table,1,image23
quest10455,what is at the left side of the bed,cabinet,image1060
quest9182,how many bottles on bathtub,3,image737
quest1760,what is the object close to the floor,floor_mat,image589
quest9985,what is below the bed,bed_sheets,image949
quest4423,what is on the right side of the picture,blinds,image732
quest6705,what is on the right side of the stool,piano,image1387
quest9917,what is found to the left side of the door,wardrobe,image925
quest5183,what is on the wall,picture,image954
quest8534,what is placed on the table,lamp,image537
quest3702,what is on the right side of the night stand,basket,image514
quest4244,what is on the right side of the curtain,bathtub,image667
quest689,what is the object close to the towel rod,towel,image693
quest3433,what is behind the sofa,whiteboard,image439
quest4945,what is on the right side of the chair,table,image887
quest967,what is the object close to the wall behind the chair,whiteboard,image33
quest11825,what is in front of the fireplace,sofa,image1323
quest10396,what is available on the right side of the bed,night_stand,image1048
quest2714,how many sofas are there,1,image1337
quest4758,what is on the left side of the sink,kitchen_utensils,image833
quest11903,what is behind the sofa,bookshelf,image1336
quest6321,what is the colour of the carpet,red,image1277
quest1014,how many lamps are there,2,image1175
quest3573,what is on the right most side on the table,"telephone, book, cd_disc",image476
quest5300,what is in front of the bed,television,image985
quest1991,how many monitors are there on the table,1,image782
quest1206,how many lights are fitted close to the ceiling,2,image16
quest4972,how many ornamental plants are there,2,image894
quest12124,what is the object on the table,candelabra,image1380
quest6784,what is above the table,chandelier,image1406
quest3601,what is on the left side of the wall,door,image485
quest6491,how many fishes are there on the wall,12,image1325
quest8610,what is placed in the sink,basket,image561
quest12439,what is behind the coffee table,mantel,image1444
quest8071,what is on the sofa,pillow,image359
quest8578,what is placed in the shelf,utensils,image550
quest7974,what is the blue colour object on the table,scale,image330
quest11601,what is behind the sofa,banister,image1281
quest1626,how many plants are there on the floor,3,image457
quest537,which objects are in this room to show the countries,"map, globe",image309
quest8767,what is to the left of the computer,dvd_player,image612
quest7971,how many chairs are around the table,7,image329
quest4213,what is on the clothes hanger,towel,image659
quest6457,how many pictures are visible,3,image1316
quest3508,what is the colour of the wall,pink,image457
quest8394,what is in front of the,bag,image491
quest9525,what is found below the storage rack,computer,image823
quest7113,what is to the right of basin,towel,image46
quest2709,how many televisions are there,1,image595
quest5032,what is on the wall on the right side of the blinds,television,image913
quest6515,what is on the piano,picture,image1330
quest4663,what is on the right side of the spatula holder,coffee_machine,image808
quest4022,what is on the table,monitor,image603
quest1855,what is the object in front of the screen,toilet,image667
quest11748,what is the colour of the sofa near the wall,red,image1308
quest2873,how many legs of the chairs are visible,2,image28
quest3031,how many drawer knobs are there,11,image75
quest9398,how many cupboards are there,2,image792
quest1646,what is the object on the floor,sofa,image483
quest3418,what is leaning against the wall,table,image434
quest3477,what is in front of the poster,machine,image450
quest11910,what is stuck above the fireplace,television,image1338
quest11054,what is to the right side of the bed,table,image1181
quest1793,what is the largest object on the table,monitor,image614
quest3798,what is the colour of the comforter,blue,image540
quest3369,what is on the left side of the sofa,blinds,image422
quest7197,what is below the left bookshelf,ladder,image104
quest12025,what is below the decorative item,cabinet,image1361
quest5110,what is in front of the table,chair,image935
quest6025,how many pictures are there on the night stand,3,image1191
quest8796,what is on the shelf,books,image623
quest11581,what is to the left of the piano,chair,image1278
quest127,what is below the blanket and pillows on the left side of the night stand,mattress,image73
quest5960,what is in front of the table,chair,image1170
quest3877,what is in front of the holder,wine_bottle,image563
quest11128,how many red pillows are there,2,image1195
quest4452,what is on the right side of the basket,blinds,image743
quest7148,what is to the right of cot,shelves,image64
quest3532,what is on the table,"lamp, lamp",image464
quest10923,what are the things found on the bed,"clothes, pillow",image1153
quest828,what is the largest object,table,image1409
quest9832,what object is found on the right side of the paper rack,glass_container,image904
quest7791,what is on the sofa,toy,image283
quest985,what is the largest object,sofa,image1258
quest11198,what are the things on the coffee table,"candelabra, books, chessboard",image1210
quest7784,what is above bed,window,image280
quest10381,what is hung on the wall near the storage rack,mirror,image1044
quest11949,what are stuck on the wall,photo,image1346
quest2444,what is the green object behind the chair nest to the telephon and clock,curtain,image8
quest8555,what is in the basket,clothes,image543
quest10542,what is at the left side,bed,image1075
quest346,what color is the plastic toy container on the toy chair,blue,image402
quest815,what are the objects on the shelves,books,image646
quest6167,what is on the left side of the lamp,picture,image1233
quest11301,what is on the left side of the door,window,image1228
quest12189,what is between the decorative items,whiteboard,image1392
quest5780,how many beds are there,2,image1117
quest2117,what is the object on the floor in the corner,plant,image900
quest10027,what is kept near the right side lamp,file_box,image959
quest794,what is the largest object,table,image577
quest12397,what is behind the dining table,cabinet,image1434
quest6899,how many chairs are around the table,4,image1436
quest2675,what is largest object,table,image1359
quest95,what is the largest white object in this picture,whiteboard,image28
quest4226,what is on the left most side on the shelf,bottle_of_liquid,image662
quest3757,what is on the left side table,printer,image528
quest2892,how many shelves are there beneath the light,2,image34
quest2372,what is the object close to the wall behind the chair,door,image1106
quest11700,how many sofas are there,2,image1299
quest3229,what is the colour of the sofa,black,image386
quest7864,how many kids are sitting,3,image303
quest6360,what is amidst the books,decorative_item,image1288
quest11461,what is on the ceiling,light,image1257
quest7327,what is below the shelf,hot_water_heater,image140
quest6029,what is on the tall table,television,image1193
quest11046,what is above the cabinet,window,image1179
quest11105,what is found at the right side of the bed,window,image1190
quest1866,what is the object close to the floor right of the door,bathtub,image673
quest4613,what is on the left side of the sink,kitchen_utensils,image795
quest10050,what is found on the floor,floor_mat,image965
quest2646,how many pictures are there on the white wall,2,image183
quest2244,what is the object on the floor in front of the cabinet,books,image998
quest5374,how many drawers are there,6,image1005
quest2337,what is the object close to the wall,picture,image1077
quest951,what is the largest object,bed,image909
quest11261,what is at the top right corner,cabinet,image1221
quest1121,what is the object on the floor in front of the wall,cabinet,image75
quest10790,how many drawer knobs are there,3,image1125
quest2205,what is the object on the floor close to the wall,picture,image975
quest420,what colors do the circles of the bed sheet have,"yellow, orange, black, purple",image526
quest923,what is the table in the image1206 on the floor,pool_table,image1206
quest9447,what is found on the opposite side of the right side window,table,image802
quest8670,what is to the right of lamp,door,image580
quest10228,what is kept near the wall and the bed in the corner of the room,lamp,image1007
quest5409,what is on the bed,"comforter, pillow",image1014
quest5789,what is above the bowl,window,image1119
quest5743,what is on the right side of the bed,lamp,image1107
quest7668,what is placed on the sofa,pillow,image245
quest5568,what is above the chair,blinds,image1056
quest8136,what is on the table,books,image384
quest1203,what are objects stacked on the shelves,books,image15
quest10819,what is kept in front of the table,chair,image1132
quest5766,what is behind the table in front of the drawer,picture,image1113
quest8390,what is near vacuum cleaner,refridgerator,image489
quest1971,how many chairs are there,6,image748
quest11303,what are around the table,chair,image1229
quest4019,what is opposite to the speaker,table,image602
quest10344,what is kept near the table,chair,image1034
quest3688,what is on the left side of the bottle of liquid,cream,image509
quest1998,what is the object on the counter left of the stove,microwave,image785
quest4034,what is on the left side of the table,fan,image606
quest11247,what are found on the table,"music_stereo, remote_control, wire",image1218
quest1249,what is the object close to the wall,whiteboard,image28
quest2193,what is the object close to the wall above the stool,picture,image962
quest2713,what color is the table,brown,image1364
quest9185,what is the colour of towel,green,image739
quest2191,what is the object on the stool,lamp,image962
quest4671,what is behind the chair,fruit,image810
quest5143,what is on the right side of the stand,chair,image943
quest5985,what is on the left side of the pink dolls,mirror,image1177
quest6566,how many black chairs are there,8,image1346
quest7805,what is behind the computer,picture,image287
quest6944,what is beneath the wall hanging,"box, table",image1447
quest9511,what object is found behind the vase,window,image818
quest10056,what object is found on the left side,chair,image967
quest10536,what is the colour of the toy chair,blue,image1073
quest10642,what is at the bottom left corner,bed,image1093
quest2137,what is the object right of the screen,cabinet,image911
quest1066,what is the object on the floor right of the shelves,garbage_bin,image990
quest601,what is below the bedside lamp between the bed and the window,night_stand,image914
quest4228,what is on the left side of the wall,door,image663
quest10814,what is to the right of the bed,cabinet,image1131
quest7578,what is placed on the bed,clothes,image220
quest78,what is on right side of the door way and on the left side of the armchair in frot of the wall,water_dispenser,image21
quest7547,who is in front of the computer,person,image213
quest2899,what colour is the sofa,red,image36
quest4821,what is on the left side of the bowl,oven,image849
quest9507,what is found in front of the window,faucet,image817
quest11593,what is in front of the window,sofa,image1280
quest6414,what is on the table in front of the sofa,"book, decorative_item",image1304
quest9445,what is the object on the top right,fan,image801
quest9065,how many bathtub knobs are there,2,image696
quest8008,what is the colour of the plant,green,image340
quest5469,what is on the right side of the night stand,window,image1030
quest5952,what is on the door,knob,image1167
quest11158,what is colour of the cap,orange,image1201
quest3392,what is on the right side of the exercise ball,chair,image427
quest5416,how many doors does the cupboard have,2,image1016
quest2561,what is the light brown object next to the bed,dresser,image56
quest12331,what are the things on the rug,"decoration_item, clothes",image1420
quest8163,what is the colour of the bag,blue,image394
quest2636,how many brown round tables are there,2,image227
quest5257,what is on the floor,pillow,image974
quest3531,what is the colour of the carpet,"brown, purple, white",image463
quest8568,what is behind the chair,sofa,image547
quest1909,what is the object close to the tissue rod,tissue,image703
quest11875,what is at the right side,cabinet,image1332
