question_id,question,answer,image_id
quest10887,what is found to the right side of the rack,bookshelf,image1146
quest10888,what is found in front of the bookshelf,toy_house,image1146
quest10889,what is found behind the door,bookshelf,image1146
quest10890,what are the objects found on the left side bookshelf,"toys_basket, photo, books",image1146
quest10891,what is found in between the cabinets,bed,image1147
quest10892,what are found on the right side cabinet,"lamp, tissue_box",image1147
quest10893,what is found opposite to the right side cabinet,door,image1147
quest10894,how many pillows are there,5,image1147
quest10895,what object is found on the left side cabinet,lamp,image1147
quest10896,what is found left side of the window,cabinet,image1148
quest10897,what object is found opposite to the window,bed,image1148
quest10898,how many drawers are there in the cabinet,5,image1148
quest10899,what object is found on the right side of the window,cabinet,image1148
quest10900,what is found on the left side,photo,image1148
quest10901,what is found to the opposite of the photo,cabinet,image1149
quest10902,what is the paint colour used in photo,white,image1149
quest10903,what is the colour of the wall,blue,image1149
quest10904,what is found on the left side,bed,image1150
quest10905,what are found on the right side of the bed,"window, chair",image1150
quest10906,what is stuck on the wall,photo,image1150
quest10907,what is found on the floor in front of the window,floor_mat,image1150
quest10908,what is found right to the floor mat,toys_rack,image1150
quest10909,what is found on the cabinet,computer,image1150
quest10910,what is at the left side,bed,image1151
quest10911,what are found to the right side of the bed,"cabinet, chair",image1151
quest10912,what is behind the cabinet,window,image1151
quest10913,what is above the chair,photo,image1151
quest10914,what is found to the right of the photo,window,image1151
quest10915,what is at the floor,floor_mat,image1151
quest10916,what is near the cabinet,chair,image1152
quest10917,what is at the left side,bed,image1152
quest10918,what is the colour of the chair,brown,image1152
quest10919,what are the things on the cabinet,"books, lamp",image1152
quest10920,what is at the right side,cabinet,image1153
quest10921,how many knobs are there in the cabinet,10,image1153
quest10922,what is at the left side of the cabinet,bed,image1153
quest10923,what are the things found on the bed,"clothes, pillow",image1153
quest10924,what is found under the cabinet,chair,image1154
quest10925,what is hanged on the chair,bag,image1154
quest10926,what is on the top of the cabinet,window,image1154
quest10927,what are the things on the cabinet,"photo, paper, pencil",image1154
quest10928,what is hanged on the knob of the cabinet,bag,image1154
quest10929,what is at the left side,door,image1155
quest10930,what is stuck on the door,mirror,image1155
quest10931,what is to the right side of the door,toys_rack,image1155
quest10932,what is in between the toys rack and the bags,toys_basket,image1155
quest10933,what is at the right side of the bookshelf,tent,image1156
quest10934,what are found inside the tent,toy,image1156
quest10935,what is in front of the bookshelf,tray,image1156
quest10936,what is in front of the tray,shoe_hanger,image1156
quest10937,what is to the left side of the tent,cabinet,image1157
quest10938,what is in front of the cabinet,chair,image1157
quest10939,what is hanged behind the tent,curtain,image1157
quest10940,what are the things found on the cabinet,"book, file, lamp",image1157
quest10941,what are the colours in the tent found,"blue, green",image1157
quest10942,what is at the left side of the bed,cabinet,image1158
quest10943,what is found on the top of the bed,blanket,image1158
quest10944,what are the objects found on the cabinet,"lamp, alarm_clock, book",image1158
quest10945,what is the colour of the bed,yellow,image1158
quest10946,what is in front of the window,cabinet,image1159
quest10947,what are found on the cabinet,photo,image1159
quest10948,what is at the left side of the cabinet,stool,image1159
quest10949,how many drawer knobs are there,10,image1159
quest10950,what is found opposite to the door,bunk_bed,image1160
quest10951,what is at the top of the photo,window,image1160
quest10952,what is at the bottom of the photo,stool,image1160
quest10953,what is the colour of the pillow cover,blue,image1160
quest10954,what is hanged on the bunk bed,towel,image1160
quest10955,what are the things on the table,"lamp, toy, pen_stand, notebook",image1161
quest10956,what is found under the table,toy_bin,image1161
quest10957,what is found on the top of the table,photo,image1161
quest10958,what is stuck on the right side of the cabinet,photo,image1161
quest10959,what is the colour of the cabinet,white,image1162
quest10960,what is stuck on the wall,cap_stand,image1162
quest10961,how many caps are there,4,image1162
quest10962,what are the objects found below the window,"stool, cabinet",image1162
quest10963,what are found on the top of the left side cabinet,"toy, photo",image1162
quest10964,what is to the right side of the cabinet,bed,image1163
quest10965,what is the bed sheet colour,pink,image1163
quest10966,what is behind the bed,window,image1163
quest10967,what are the things on the cabinet,"file, toy, bottle",image1163
quest10968,how many pillows are there,3,image1163
quest10969,what are the objects on the right side of the bed,"toys_basket, clothing_hamper",image1164
quest10970,what is to the right side of the toys basket,clothing_hamper,image1164
quest10971,what is to the left side of the clothing hamper,toys_basket,image1164
quest10972,what is on the top of the clothing hamper,towel,image1164
quest10973,what is the colour of the towel,pink,image1164
quest10974,what is on the left side of the window,wardrobe,image1165
quest10975,what is on the right side,cabinet,image1165
quest10976,what are the things on the cabinet,"photo, toy",image1165
quest10977,how many photos are the on the cabinet,5,image1165
quest10978,what is in front of the window,bed,image1166
quest10979,what are stuck on the wall,photo,image1166
quest10980,what is to the left side of the bed,cabinet,image1166
quest10981,what is to the right side,wardrobe,image1166
quest10982,what are the things on the cabinets,photo,image1166
quest10983,what is on the corner of the room,lamp,image1167
quest10984,what is at the right side of the lamp,cabinet,image1167
quest10985,what is at the right side of the cabinet,bed,image1167
quest10986,what is at the opposite side of the lamp,cabinet,image1167
quest10987,what are the objects on the cabinet,"photo, bottle_of_perfume",image1167
quest10988,how many drawer handles are seen,9,image1167
quest10989,what are seen on the wall,wall_decoration,image1168
quest10990,what are the things on the bed,"pillow, paper, remote_control",image1168
quest10991,what is the colour of the blanket found,blue,image1168
quest10992,what is on the left side,bed,image1169
quest10993,what is seen on the wall,wall_decoration,image1169
quest10994,what are the things on the right,"blackboard, photo, chart_roll, paper_tray",image1169
quest10995,what is the colour of the blanket found,blue,image1169
quest10996,what is hanged above computer,curtain,image1170
quest10997,what is the colour of the curtain,blue,image1170
quest10998,what are found on the right side,"bookshelf, bookrack",image1170
quest10999,what is on the top of the right bookshelf,decoration_item,image1170
quest11000,what is found near the computer table,chair,image1170
quest11001,what are the things on the bed,"file, paper, chart_roll, tray",image1171
quest11002,what is found on the right side of the rack,cabinet,image1171
quest11003,what are the things on the right cabinet,"fan, paper, book",image1171
quest11004,what are stuck on the wall,"photo, decoration_item",image1171
quest11005,what is hanged on the rack,curtain,image1171
quest11006,what is at the right side,bed,image1172
quest11007,what is the colour of the bed sheet,blue,image1172
quest11008,what is on the floor,floor_mat,image1172
quest11009,what are found on the left side of the rack,cabinet,image1172
quest11010,what is stuck on the wall above the cabinets,photo,image1172
quest11011,what is on the rack,chair,image1173
quest11012,what are stuck on the wall,photo,image1173
quest11013,what is at the right side of the rack,chair,image1173
quest11014,what is found on the right top,cabinet,image1173
quest11015,what is in front of the cabinet,chair,image1173
quest11016,what are found on the cabinet,"decoration_item, toy",image1173
quest11017,what are stuck on the wall,photo,image1174
quest11018,what is found below the photo,bed,image1174
quest11019,what is hanged to the right side of the bed,curtain,image1174
quest11020,how many pillows are there,3,image1174
quest11021,what is at the left side of the bed,table,image1174
quest11022,what is at the bottom left,bed,image1175
quest11023,what is stuck on the wall,photo,image1175
quest11024,what is at the bottom of the photo,table,image1175
quest11025,what is hanged at the right side of the photo,curtain,image1175
quest11026,what is in front of the curtain,cabinet,image1175
quest11027,what are the things found on the cabinet,"lamp, toy, paper, pen",image1175
quest11028,what are stuck on the wall,photo,image1176
quest11029,what is at the left bottom,bed,image1176
quest11030,how many lights are there,2,image1176
quest11031,what is at the right side of the bed,cabinet,image1176
quest11032,how many photos are stuck on the wall,3,image1176
quest11033,what is at the left bottom,bed,image1177
quest11034,what is at the right side of the bed,mirror,image1177
quest11035,what is at the right side of the cabinet,"pillow, doll",image1177
quest11036,what is found near the right side wall,table,image1177
quest11037,what is found under the table,chair,image1177
quest11038,what are found on the floor,clothes,image1177
quest11039,what is at the left side,cabinet,image1178
quest11040,what are the things found on the cabinet,"lamp, alarm_clock",image1178
quest11041,what is at the right side of the cabinet,bed,image1178
quest11042,what is found to the right side of the bed,cabinet,image1178
quest11043,how many knobs are there,9,image1178
quest11044,what is at the right side of the door,cabinet,image1179
quest11045,what are the things on the cabinet,"blanket, pillow",image1179
quest11046,what is above the cabinet,window,image1179
quest11047,what is opposite to the door,bed,image1179
quest11048,what is at the right side of the bed,table,image1179
quest11049,what is at the right side of the door,cabinet,image1180
quest11050,what are the things on the cabinet,"lamp, toy",image1180
quest11051,what is found under the cabinet,chair,image1180
quest11052,what is found to the right of the wall divider,cabinet,image1180
quest11053,what is to the opposite of the cabinet,bed,image1180
quest11054,what is to the right side of the bed,table,image1181
quest11055,what is the colour of the square pillow,red,image1181
quest11056,what is found behind the table,door,image1181
quest11057,what is at the top right corner,door,image1181
quest11058,how many red colour pillows are there,2,image1181
quest11059,what is at the top right corner,door,image1182
quest11060,what is on the floor,floor_mat,image1182
quest11061,what is to the right side of the floor mat,table,image1182
quest11062,what are the things on the table,"books, lamp",image1182
quest11063,what is to the right side of the table,bed,image1182
quest11064,what is at the left side,bed,image1183
quest11065,what is to the right side of the bed,sofa,image1183
quest11066,what is to the right side of the sofa,cabinet,image1183
quest11067,what are the things found on the cabinet,"lamp, photo, books",image1183
quest11068,what is the colour of the sofa,brown,image1183
quest11069,what is behind the sofa,window,image1183
quest11070,what is the colour of the object near the bed,pink,image1183
quest11071,what is found at the corner of the room,bed,image1184
quest11072,what is found at the wall,wall_decoration,image1184
quest11073,what is the colour of the object near the bed,pink,image1184
quest11074,how many boxes found on the wall decoration,4,image1184
quest11075,what are found on the both sides of the rack,bed,image1185
quest11076,what is at the right side of the bed,bookshelf,image1185
quest11077,what objects are found in the bookshelf,"books, paper, toy, photo",image1185
quest11078,what is found near the bed,ball,image1185
quest11079,what is the colour of the ball,red,image1185
quest11080,what is at the bottom right,chair,image1185
quest11081,what is at the left side,cabinet,image1186
quest11082,what is at the right side of the cabinet,window,image1186
quest11083,what is at the opposite side of the window,bed,image1186
quest11084,what are the things found on the rack,"lamp, container_of_skin_cream",image1186
quest11085,what is the colour of the sofa,black,image1187
quest11086,what is found behind the cabinet,cabinet,image1187
quest11087,what is at the right side of the cabinet,bed,image1187
quest11088,what is found on the both sides of the bed,cabinet,image1187
quest11089,what are the things on the cabinet,"lamp, telephone",image1187
quest11090,what is on the top of the bed,photo,image1187
quest11091,what is on the top of the bed,photo,image1188
quest11092,what is at the right of the bed,cabinet,image1188
quest11093,what is at the right side of the right cabinet,plant,image1188
quest11094,what is stuck on the wall near the plant,photo,image1188
quest11095,what is found at the right top corner,window,image1188
quest11096,what are the things on the cabinet,"lamp, telephone",image1188
quest11097,what is found at the bottom left corner,bed,image1189
quest11098,what is at the top of the bed,window,image1189
quest11099,what are the things found at the right side of the window,"photo, plant",image1189
quest11100,what is at the right side of the plant,cabinet,image1189
quest11101,how many pillows are there,2,image1189
quest11102,what is at the left side of the bed,table,image1190
quest11103,what are the things found on the table,photo,image1190
quest11104,how many pillows are there,4,image1190
quest11105,what is found at the right side of the bed,window,image1190
quest11106,what is at the right side of the table,bed,image1191
quest11107,what are the things on the table,photo,image1191
quest11108,what is stuck on the wall,photo,image1191
quest11109,how many round pillows are there,2,image1191
quest11110,what object is found on the top of the bed,remote_control,image1192
quest11111,what is at the left side of the bed,cabinet,image1192
quest11112,what are the things on the cabinet,"papers, book",image1192
quest11113,what object is on the right side of the bed,bottle,image1192
quest11114,what is at the right side,cabinet,image1192
quest11115,what is on the top of the bed,remote_control,image1193
quest11116,what is at the right side of the bed,cabinet,image1193
quest11117,what is found on the right side,excercise_equipment,image1193
quest11118,what is at the left side of the exercise equipment,cabinet,image1193
quest11119,what is on the top of the right cabinet,television,image1193
quest11120,what is in front of the window,table,image1194
quest11121,what is to the right side of the window,bookshelf,image1194
quest11122,what is at the opposite side of the bookshelf,cabinet,image1194
quest11123,what are the things on the cabinet,"paper, bottle",image1194
quest11124,what is in front of the cabinet,chair,image1194
quest11125,what is hanged on the chair,clothes,image1194
quest11126,what is at the right side,door,image1194
quest11127,what is found in front of the window,bed,image1195
quest11128,how many red pillows are there,2,image1195
quest11129,what is found on the bed,napkin,image1195
quest11130,what is at the left side of the window,bookshelf,image1195
quest11131,what is at the opposite side of the bookshelf,cabinet,image1195
quest11132,what is in front of the window,bed,image1196
quest11133,what objects are found on the bed,"napkin, pillow",image1196
quest11134,what is at the left side of the bed,cabinet,image1196
quest11135,how many handles are there,5,image1196
quest11136,what is at the right side of the cabinet,bookshelf,image1196
quest11137,how many beds are there,2,image1197
quest11138,what is the colour of the bed,red,image1197
quest11139,what is at the right side to the bed,table,image1197
quest11140,what is at the top rack of the table,cd,image1197
quest11141,what is at the bottom rack of the table,toy,image1197
quest11142,what is found in front of the window,cradle,image1198
quest11143,what is at the bottom left,tv_stand,image1198
quest11144,what is on the top of the tv stand,television,image1198
quest11145,what is at the right side of the television,door,image1198
quest11146,what is on the floor at the outside of the door,floor_mat,image1198
quest11147,what is at the left side,bed,image1199
quest11148,what are the colours in the blanket,"pink, orange, blue, yellow",image1199
quest11149,what is to the right of the bed,table,image1199
quest11150,what objects are on the top of the table,"book, charger, wire",image1199
quest11151,what is at the top right corner,window,image1199
quest11152,what is at the left side,bed,image1200
quest11153,what is to the right of the bed,table,image1200
quest11154,how many pillows are there,5,image1200
quest11155,what objects are on the top of the table,"book, charger, wire",image1200
quest11156,what object is on the top of the book,radio,image1200
quest11157,what is found near cap,excercise_machine,image1201
quest11158,what is colour of the cap,orange,image1201
quest11159,how many pillow found on the sofa,3,image1202
quest11160,what are stuck on the wall,photo,image1202
quest11161,what is on the right side of the sofa,"guitar, light",image1202
quest11162,what is found on the sofa,pillow,image1202
quest11163,what are hanged on the wall,cap_stand,image1203
quest11164,what is found below the cap stand,garbage_bin,image1203
quest11165,what is found near the garbage bin,guitar_case,image1203
quest11166,what is to the opposite of the guitar case,sofa,image1203
quest11167,what is found at the bottom left corner,sofa,image1204
quest11168,how many sofas are there,2,image1204
quest11169,what is to the opposite of the sofa,table,image1204
quest11170,what are the objects found on the table,"books, bowl",image1204
quest11171,what are found behind the chair,"chair, table",image1204
quest11172,how many steel chairs are there,4,image1204
quest11173,what is in front of the table,sofa,image1205
quest11174,what is to the right side of the table,sofa,image1205
quest11175,what is the colour of the table,black,image1205
quest11176,what are the things on the table,"books, bowl",image1205
quest11177,what is to the right of the sofa,cabinet,image1205
quest11178,how many pillows are there,8,image1206
quest11179,what is in front of the sofa,coffee_table,image1206
quest11180,what is found on the coffee table,vase,image1206
quest11181,what is the colour of the flower in the vase,red,image1206
quest11182,what is at the right bottom,coffee_table,image1207
quest11183,what is on the coffee table,vase,image1207
quest11184,what is in front of the coffee table,sofa,image1207
quest11185,what is the coffee table made up of,glass,image1207
quest11186,what are found behind the sofa,"table, laptop",image1207
quest11187,what is on the top right,fireplace,image1208
quest11188,what is at the opposite of the fireplace,coffee_table,image1208
quest11189,what is in front of the coffee table,sofa,image1208
quest11190,what is to the left side of the fireplace,door_way,image1208
quest11191,what is on the coffee table,vase,image1208
quest11192,what is hanged on the wall,photo,image1209
quest11193,what is in front of the photo,piano,image1209
quest11194,what is in front of the piano,piano_bench,image1209
quest11195,what is to the right side of the piano,table,image1209
quest11196,what is on the table,candelabra,image1209
quest11197,what is in front of the sofa,coffee_table,image1210
quest11198,what are the things on the coffee table,"candelabra, books, chessboard",image1210
quest11199,what is to the right of the sofa,chair,image1210
quest11200,what is to the left side of the chair,table,image1210
quest11201,what is hanged on the chair at the outer side of the room,clothes,image1210
quest11202,what is at the left side,sofa,image1211
quest11203,what is found behind the sofa,banister,image1211
quest11204,what is in front of the sofa,coffee_table,image1211
quest11205,what are the things on the coffee table,"candelabra, books, chessboard, decoration_item",image1211
quest11206,what is stuck on the top right corner of the wall,photo,image1211
quest11207,what is at the top right corner,piano,image1212
quest11208,what is in front of the piano,piano_bench,image1212
quest11209,what is in front of the piano,coffee_table,image1212
quest11210,what are the things on the coffee table,"candelabra, books, chessboard, decoration_item",image1212
quest11211,what is to the right of the piano,table,image1212
quest11212,what is hanged on the wall,television,image1213
quest11213,what is found at the bottom,dvd_player,image1213
quest11214,what is found below the dvd player,cabinet,image1213
quest11215,what is to the right of the cabinet,excercise_machine,image1213
quest11216,what is at the bottom left,sofa,image1213
quest11217,what is to the opposite side of the sofa,door_way,image1213
quest11218,what is in front of the door way,excercise_machine,image1213
quest11219,what is found in front of the sofa,foot_rest,image1214
quest11220,how many foot rests are there,2,image1214
quest11221,what is to the right of the foot rest,excercise_machine,image1214
quest11222,what is behind the exercise machine,door,image1214
quest11223,what are the things far behind the door,chair,image1214
quest11224,how many pillows found,5,image1214
quest11225,what is at the bottom left corner,sofa,image1215
quest11226,what is the colour of the sofa seat,red,image1215
quest11227,what is at the right top corner,cabinet,image1215
quest11228,what is to the right side of the cabinet,table,image1215
quest11229,how many knobs are there,3,image1215
quest11230,what is at the right side,bookshelf,image1216
quest11231,how many bookshelves are there,3,image1216
quest11232,what is the colour of the sofa,white,image1216
quest11233,what is hanged above the sofa,photo,image1216
quest11234,what is to the right side of the sofa,bookshelf,image1216
quest11235,what is at the right side,bookshelf,image1217
quest11236,what is to the left of the bookshelf,bookrack,image1217
quest11237,what is to the left of the book rack,table,image1217
quest11238,what are the things on the table,"paper, candelabra",image1217
quest11239,what is to the left of the table,sofa,image1217
quest11240,what is on the top of the sofa,window,image1217
quest11241,what is stuck on the wall,photo,image1217
quest11242,what is at the top right corner,door,image1218
quest11243,what is hanged in front of the door,curtain,image1218
quest11244,what is in front of the curtain,excercise_equipment,image1218
quest11245,what is hanged on the wall,television,image1218
quest11246,what is at the bottom of the television,table,image1218
quest11247,what are found on the table,"music_stereo, remote_control, wire",image1218
quest11248,what are found on both sides of the table,speaker,image1218
quest11249,what is on the right top side,window,image1219
quest11250,what is in front of the window,table,image1219
quest11251,what are found near the table,chair,image1219
quest11252,what is at the right side,sofa,image1219
quest11253,what are found behind the sofa,"bookshelf, mirror",image1219
quest11254,what is in front of the window,table,image1220
quest11255,what is at the bottom right corner,sofa,image1220
quest11256,what is found behind the sofa,bookshelf,image1220
quest11257,what is to the left of the bookshelf,toy_house,image1220
quest11258,what is to the left of the toy house,toy_stroller,image1220
quest11259,how many toy strollers are there,2,image1220
quest11260,what is at the top left corner,window,image1221
quest11261,what is at the top right corner,cabinet,image1221
quest11262,what are found in the cabinet,"television, books, dvd_player",image1221
quest11263,what is on the floor before television,wire,image1221
quest11264,how many handles are there,7,image1221
quest11265,what are hanged on the sofa,blanket,image1222
quest11266,what is the colour of the pillow,brown,image1222
quest11267,what is found behind the sofa,window,image1222
quest11268,how many window casing,3,image1222
quest11269,what is at the top right corner,door_way,image1222
quest11270,what is at the top right corner,window,image1223
quest11271,what is stuck on the wall,wire_board,image1223
quest11272,what is at the right side,television,image1223
quest11273,what is on the television,dvd_player,image1223
quest11274,what are at the right of the television,cabinet,image1223
quest11275,what are the objects found on the fireplace,photo,image1224
quest11276,what is to the left of the fireplace,lamp,image1224
quest11277,what is in front of the lamp,sofa,image1224
quest11278,what is in front of the sofa,table,image1224
quest11279,what is to the right of the fireplace,sofa,image1224
quest11280,what is on the top right corner,window,image1224
quest11281,what is found near window,vase,image1224
quest11282,what is at the bottom left corner,sofa,image1225
quest11283,what is at the left side of the sofa,television,image1225
quest11284,what is in front of the television,"board, foot_rest",image1225
quest11285,what are found on the board,"papers, file",image1225
quest11286,what is at the top right side,fireplace,image1225
quest11287,what are the things on the fireplace,photo,image1225
quest11288,what are hanged on the wall,photo,image1226
quest11289,what is in front of the sofa,foot_rest,image1226
quest11290,what is at the bottom of the right photo,decoration_item,image1226
quest11291,what is the colour of the sofa,black,image1226
quest11292,how many bulbs are there in the decoration item,5,image1226
quest11293,what is on the floor,floor_mat,image1227
quest11294,what is in front of the sofa,coffee_table,image1227
quest11295,what are found on the coffee table,"books, remote_control",image1227
quest11296,what are found behind the sofa,"chair, table",image1227
quest11297,what is on the table,bowl,image1227
quest11298,how many chairs are there,6,image1227
quest11299,what is in front of the chairs in the table,table,image1228
quest11300,what is found behind the chairs,cabinet,image1228
quest11301,what is on the left side of the door,window,image1228
quest11302,what is on the floor,floor_mat,image1229
quest11303,what are around the table,chair,image1229
quest11304,how many chairs are there,8,image1229
quest11305,what is at the left of the table,chair,image1229
quest11306,what is in front of the chair,sofa,image1229
quest11307,what is at the left of the sofa,lamp,image1229
quest11308,how many window casings are there,3,image1229
quest11309,what is found on the floor,floor_mat,image1230
quest11310,how many floor mats are there,2,image1230
quest11311,what is at the bottom right,chair,image1230
quest11312,what is at the opposite of the chair,sofa,image1230
quest11313,what object is found on the cabinet,photo,image1230
quest11314,what object is found on the sofa,pillow,image1230
quest11315,what is in front of the sofa,table,image1231
quest11316,what is found on the table,vase,image1231
quest11317,what is at the right side of the sofa,lamp,image1231
quest11318,what are found behind lamp,plant,image1231
quest11319,what is at the left side of the lamp,window,image1231
quest11320,what is found between the sofas,television,image1232
quest11321,what are found behind the television,lamp,image1232
quest11322,what is behind the lamps,wall,image1232
quest11323,what is at the left corner in the room,door,image1232
quest11324,what is in front of the door,table,image1232
quest11325,what are stuck on the wall,"photo, mirror",image1233
quest11326,what is at the bottom of the photo,sofa,image1233
quest11327,what is to the left of the sofa,table,image1233
quest11328,what objects are found on the table,"lamp, photo, toy",image1233
quest11329,what is to the opposite of the sofa,table,image1233
quest11330,what is near the mirror,curtain,image1233
quest11331,what is to the opposite of the sofa,table,image1234
quest11332,what is on the table,decoration_item,image1234
quest11333,what is hanged on the left side of the sofa,curtain,image1234
quest11334,what is behind the curtain,window,image1234
quest11335,what are stuck on the wall,"mirror, photo",image1234
quest11336,what is to the right of the sofa,table,image1234
quest11337,what are the things on the table right to the sofa,"lamp, photo",image1234
quest11338,what is found at the bottom left corner,table,image1235
quest11339,what are the things on the table right to the sofa,"lamp, photo",image1235
quest11340,what is behind the table,sofa,image1235
quest11341,what are the things found on the rack,toy,image1235
quest11342,what is stuck on the wall,photo,image1235
quest11343,what is to the right of the door,decoration_item,image1236
quest11344,what is to the right of the decoration item,sofa,image1236
quest11345,what is under the sofa,dog,image1236
quest11346,what is on the floor,floor_mat,image1236
quest11347,what is on the sofa,pillow,image1236
quest11348,what is the colour of the mat,red,image1236
quest11349,what is at the right side,bed,image1237
quest11350,what is to the left of the bed,cabinet,image1237
quest11351,what are the things on the cabinet,books,image1237
quest11352,what is to the right of the cabinet,bag,image1237
quest11353,what is to the right of the bag,chair,image1237
quest11354,what is on the floor,floor_mat,image1237
quest11355,what is the colour of the floor mat,red,image1237
quest11356,what is to the right of the cabinet,fireplace,image1238
quest11357,how many pillows found,5,image1238
quest11358,what is to the right of the sofa,table,image1238
quest11359,how many tables are there,4,image1238
quest11360,what is on the round table,books,image1238
quest11361,what is in front of the sofa,table,image1238
quest11362,what are found on the table in front of the sofa,"bowl, ashtray",image1238
quest11363,what is behind the left of the sofa,game_table,image1239
quest11364,what is to the right of the sofa,table,image1239
quest11365,what is in front of the table,chair,image1239
quest11366,what is at the right bottom,book,image1239
quest11367,what is to the right of the fireplace,cabinet,image1239
quest11368,how many chairs around the game table,4,image1239
quest11369,what is to the right of the fireplace,cabinet,image1240
quest11370,what is in front of the chairs,game_table,image1240
quest11371,what are around the game table,chair,image1240
quest11372,what is board is found on the game table,chessboard,image1240
quest11373,what is found on the floor,floor_mat,image1240
quest11374,what is the colour of the floor mat,red,image1240
quest11375,what is in the right side,sofa,image1241
quest11376,what objects are on the sofa,"pillow, clothes",image1241
quest11377,what is to the right of the sofa,dog,image1241
quest11378,what is fixed in the ceiling,air_vent,image1241
quest11379,what are found on the ceiling of the kitchen island,"glass, glass_rack",image1241
quest11380,what is near to the curtain,chair,image1241
quest11381,what is in the right side,shelves,image1242
quest11382,what objects are in the shelves,"books, photo, television",image1242
quest11383,what object is in the middle of the shelf,television,image1242
quest11384,what is found in the floor near the shelf,dog_bed,image1242
quest11385,what objects are found on the floor,"dog_bed, floor_mat, wire",image1242
quest11386,what is the colour of the clothes on the sofa,red,image1243
quest11387,what is in front of the table,table,image1243
quest11388,what objects are on the sofa,"dog, pillow, clothes",image1243
quest11389,what is behind in the sofa,kitchen_island,image1243
quest11390,what objects are found on the top right,"chair, table, photo",image1243
quest11391,what is at the left bottom,game_table,image1244
quest11392,what is the object on the side of the game table,chair,image1244
quest11393,what is the colour of the chair near the game table,blue,image1244
quest11394,what is opposite to the game table,sofa,image1244
quest11395,what are the objects on the table in front of the sofa,"plant, basket",image1244
quest11396,what is the object to the left of the door,banister,image1244
quest11397,what is the object in front of the wall behind the sofa,toys_shelf,image1245
quest11398,what is the object to the left of the toys shelf,photo,image1245
quest11399,what are the objects on the table in right bottom,"plant_pot, books, can",image1245
quest11400,what is on the wall at top right,photo,image1245
quest11401,what is found in the right middle,fireplace,image1245
quest11402,what is found on the sofa,lamp,image1246
quest11403,what are the objects found behind the sofa,"game_table, chair",image1246
quest11404,what is found on the table which is in front of the sofa,"plate, toy, book",image1246
quest11405,what is hanged on the wall on the right side,photo,image1246
quest11406,how many lamp shades are found on the table,2,image1246
quest11407,what is to the left switch on the wall,photo,image1247
quest11408,what are the objects in the cabinet found on the wall,"toy, photo, toy_house, toy_horse",image1247
quest11409,what object is found at the bottom rack of the middle cabinet,television,image1247
quest11410,what object is on the right top corner of the television,books,image1247
quest11411,what is to the left side,window,image1248
quest11412,what is the object in the front,table,image1248
quest11413,what is hanged on the wall behind the sofa,decoration_item,image1248
quest11414,what are the objects on the coffee table,"books, plate",image1248
quest11415,what object is found near the decoration item behind the sofa,lamp,image1248
quest11416,what is hanged on the left side wall,photo,image1248
quest11417,what is the object in front of the window on the right side,sofa,image1249
quest11418,what is the colour of the sofa,red,image1249
quest11419,how many chairs are around the table,4,image1249
quest11420,what is the object behind the table,window,image1249
quest11421,what is the object fixed on the window,handle,image1249
quest11422,what object is on the sofa,pillow,image1249
quest11423,what object is in the wall on the right side,light_switch,image1250
quest11424,what objects shadow is on the wall,decoration_item,image1250
quest11425,what is the object behind the left side sofa,window,image1250
quest11426,what is found in the left corner,lamp,image1250
quest11427,what is in front of the table,coffee_table,image1250
quest11428,what objects are on the coffee table,"books, plate",image1250
quest11429,what is to the right of the door,cabinet,image1251
quest11430,what are the objects on the cabinet,"television, books, photo",image1251
quest11431,what is found behind the sofa,table,image1251
quest11432,what is to the right of the table,cabinet,image1251
quest11433,what is to the opposite of the sofa,table,image1251
quest11434,what are stuck on the wall,photo,image1252
quest11435,what is at the bottom of the photos,sofa,image1252
quest11436,what is to the right of the sofa,cabinet,image1252
quest11437,what are the things on the cabinet,books,image1252
quest11438,what is in front of the sofa,table,image1252
quest11439,what are the things on the table,"file, photo",image1252
quest11440,what is stuck on the wall,photo,image1253
quest11441,what is to the right of the photo,cabinet,image1253
quest11442,what are the things on the cabinet,"books, photo",image1253
quest11443,what is in front of the cabinet,sofa,image1253
quest11444,what is in front of the sofa,table,image1253
quest11445,what is in front of the window,sofa,image1254
quest11446,what is to the left of the sofa,cabinet,image1254
quest11447,what is stuck on the wall,photo,image1254
quest11448,what is to the right of the coffee table,piano,image1254
quest11449,what is stuck on the wall behind the piano,mirror,image1254
quest11450,how many lights are there on the ceiling,2,image1254
quest11451,what are stuck on the wall,"photo, light_switch",image1255
quest11452,what is the colour of the sofa chair,black,image1255
quest11453,what is to the behind the sofa inside the room,chair,image1255
quest11454,what is to the right of the chairs inside the room,door,image1255
quest11455,what is behind the coffee table,sofa,image1255
quest11456,what are stuck on the wall,"photo, light_switch",image1256
quest11457,what is on the wall to the left of the photos,toys_rack,image1256
quest11458,what is on the ceiling,light,image1256
quest11459,what are the racks made up of,glass,image1257
quest11460,what are stuck on the wall,photo,image1257
quest11461,what is on the ceiling,light,image1257
quest11462,how many racks are there,4,image1257
quest11463,what is the colour of the sofa in the right bottom corner,black,image1257
quest11464,what is stuck on the wall,decoration_item,image1258
quest11465,how many chairs are there in front of the decoration item,4,image1258
quest11466,what is in front of the chair,cabinet,image1258
quest11467,what are the things on the cabinet,photo,image1258
quest11468,what is in the bottom left corner,sofa,image1258
quest11469,what is to the right of the sofa,table,image1258
quest11470,what are the things on the table,"lamp, books",image1258
